X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,y
0.4245692501766777,0.7143265768762238,0.23613839587116725,0.8606985328341443,0.9339235751845634,0.607111578740001,0.7094555200911509,0.8277621767136825,0.2935074767566196,0.9921488342641885,6.5996419175084196
0.4650259600695238,0.09866924460496818,0.01751380560733673,0.8238668980551987,0.802761103000302,0.5686506945883065,0.7750775259252751,0.5484401351000118,0.735485593899227,0.3013592647997184,5.1368502256498685
0.19544110761003242,0.45042868794785673,0.8339409509577094,0.16835396616914766,0.39503826063485625,0.4938183564590386,0.8976579890936106,0.8527098992430905,0.9465072421350889,0.6439882633262934,5.877884723576725
0.011180370000543949,0.27682431667585905,0.7558430850513564,0.956243525103086,0.9463663245435922,0.08006843388023699,0.4487863555752206,0.255404096387459,0.13726125834635916,0.8918193063329397,4.759797071896653
0.8143291881679765,0.15659604874475141,0.42550378953922074,0.05011011998464099,0.6713363173649181,0.3906558676295905,0.6582103071824889,0.701027475712522,0.6394315970953519,0.9984694545269774,5.505670165948439
0.20484160109821958,0.7475986694241377,0.7130034975836571,0.8732172480891055,0.6639270656225287,0.962290792909067,0.0625551079787352,0.15095050953845057,0.19299399400035055,0.006426414325800267,4.577804900570053
0.16678027467539525,0.7751454750232228,0.47581710417292156,0.987725027887109,0.917603669640476,0.5555595515148137,0.14404211262561206,0.9132408086946957,0.8918483266206401,0.8664078470317467,6.694170197886633
0.7188010515420962,0.005983736573268006,0.8322192928517806,0.6482675516029854,0.4222066480380342,0.9003172771401515,0.43256112825782866,0.3272583448649896,0.874269892229148,0.2937119376564463,5.455596860756728
0.9248264419820437,0.6934000540363883,0.03320675150851371,0.20493516255238398,0.5461700920808519,0.8140804154939545,0.3693259452986809,0.48876301970799374,0.1276027397795354,0.7603869883448439,4.962697610785189
0.899547251754632,0.22789283807101612,0.6748266835361421,0.5503603846667615,0.6830674664793045,0.8629917258666837,0.6215193852308466,0.453453007894729,0.40663348284394507,0.07804671634722549,5.458338942691286
0.9387245933532812,0.6544856701088223,0.7498351019824679,0.3686381246291943,0.9453502582160251,0.6745549545218482,0.05096337286656749,0.4918231233283826,0.5606527642946758,0.7219523179905682,6.156980281291832
0.6779868682631509,0.9570721903787475,0.07767901352992612,0.0739621850168466,0.9294142861497637,0.0395331483735355,0.8530507790574312,0.29967894193614675,0.37074828829159334,0.713646773708232,4.992772474705374
0.7633783758793572,0.4639368746834981,0.28678313002416655,0.39374223413078646,0.7767438007196931,0.22626345581672758,0.14011709357101,0.6233659170885724,0.7645966535340457,0.4260033360556339,4.864930871503491
0.6482997241107228,0.1342297945924622,0.3898710253970765,0.40046075478591747,0.5119895605748365,0.7250919942380701,0.4478184123917692,0.5193718154759563,0.8063878834602,0.5919033860094409,5.175424351036452
0.7430070611354428,0.6181210261807903,0.4083317375971671,0.7068834656980295,0.08485855819486199,0.4003982431657477,0.4144723758299197,0.9410210707513322,0.824495343584744,0.483413568277576,5.625002450415612
0.18448521786844052,0.03466331312592241,0.5315713124658479,0.7758279057038505,0.580281435685908,0.6167977906255938,0.7297525639342805,0.6037081920116522,0.5288638875365272,0.8193033726516117,5.405254991609635
0.7926034447003937,0.3910225574735141,0.23251349537900012,0.8852945911063608,0.5057692305942523,0.8024911688596813,0.2431474874659596,0.488070187556777,0.7089134852458812,0.7820547084416845,5.831880356823504
0.3941034008877724,0.7042838109682537,0.6635028019838857,0.597167135081603,0.48064594073233147,0.8110105948968506,0.3471401431102298,0.10273332469087704,0.4176891983612001,0.28625507741226486,4.8045314281252685
0.14721738653525984,0.4070821555174722,0.5652509726382133,0.20728001902326088,0.06122477947936533,0.9538821453088226,0.902813048953181,0.37537074283949945,0.20853817724370993,0.7393536849598219,4.5680131124986065
0.9332746834102024,0.010543921786516641,0.17697768288291105,0.31460510986308377,0.19324037605708577,0.5981407793230588,0.1658434635657864,0.9985228180230784,0.5407113976737956,0.31296808515137886,4.244828317736897
0.3715940171618237,0.6783560471656481,0.7885281248417063,0.6619342342192077,0.7516689148516043,0.09306440241097846,0.7899070960318261,0.6569181250349522,0.6899649993843294,0.9619427180711807,6.443878679173257
0.514855105810897,0.7406892473965357,0.9846178220570247,0.9319265221266432,0.7557508180104687,0.16024720943698312,0.6470923058350175,0.08031258105758532,0.8261439573467128,0.901262500593446,6.542898069671314
0.16154861962812594,0.8011668866403556,0.7617738122901411,0.9878940095609627,0.9825597173657229,0.28616064713045697,0.5515815987539509,0.8757967633536915,0.14451873610371901,0.7685749989906486,6.321575789817775
0.20055538447477528,0.6588769124999379,0.014073625990382643,0.01881435886675642,0.4160737088003763,0.3293115408826358,0.4850245993371308,0.789650351659499,0.31457444798890055,0.8240850082839428,4.051039938784338
0.34901747919854553,0.38469357151006056,0.31249661138768325,0.02430311093554205,0.2774667050717117,0.5874914377669744,0.9583272259822969,0.9760704557745234,0.23295961076399907,0.885596465898305,4.988422674289643
0.9144120172304058,0.717439334777255,0.8775925359736385,0.8083105947542253,0.7859863421162924,0.8281986079945608,0.41842524248854096,0.7813201217367813,0.019637969865466287,0.012380817512578579,6.163703584449745
0.06715520847997747,0.8716985974007586,0.9712897971932988,0.9950899064950379,0.5897926394903142,0.9766684881381118,0.6180262571135688,0.1536491607466277,0.15122416832726326,0.4657092829720598,5.860303506357019
0.8657078467254058,0.6412537334662948,0.08940437510740584,0.6996148971360414,0.28386817559986965,0.02036056015118215,0.7374893734212442,0.0760190194048026,0.5148370158293898,0.3730293471836087,4.301584344025245
0.17507805519979414,0.05626965218197311,0.05080219231042282,0.39400091509425794,0.7495980939445456,0.07329985389531324,0.3164585663563987,0.5862248867802846,0.15623094839243667,0.7288955464323282,3.2868587105877554
0.16681405113284498,0.737469044589057,0.5829691611740241,0.8601310974972948,0.8266345659088811,0.43074700479181616,0.03979278727107005,0.2250827368613556,0.16020137489227437,0.5055453038060131,4.535387127924631
0.012197870931066057,0.19410871945147212,0.3061193420495768,0.22812176276307283,0.5398521097905485,0.4314422796792782,0.743513861600744,0.5889793070222853,0.4950509216573987,0.6174474973060511,4.156833672251494
0.41084057467959856,0.1967058301386434,0.0072522725906450924,0.7402921752387215,0.43141893436212986,0.8523427324532783,0.2569698256283419,0.09523619854524767,0.7527463244088063,0.2947796856758269,4.03858455372124
0.2529515301577664,0.7365357518586038,0.4273717320150324,0.47373415506935523,0.4771756817514764,0.6759525008091415,0.026433921156518103,0.3264159955497882,0.07897776926699329,0.9933006950744545,4.468849732709129
0.09041209269122508,0.619237546158466,0.6926328954997455,0.027068593124333407,0.8295099693161786,0.802859739643806,0.2448294747447196,0.30291036632576274,0.9259095441484024,0.0281668369263558,4.563537058578995
0.8217388342408604,0.7930672168521113,0.6855691899295794,0.3726203289112582,0.15809063767169362,0.4359674374823004,0.09795624577196849,0.5508164359644903,0.8681318362533036,0.4372180983881687,5.221176261465734
0.969220462737963,0.648433320856249,0.6072285471368762,0.2697983613904371,0.9726019493477818,0.808246512784505,0.7107508653800072,0.7142288457498507,0.8103649514168725,0.4897944525400736,7.000668269340616
0.8922668941340933,0.5702171086805919,0.6727010039541451,0.24880115783415846,0.6195390199096604,0.3994051898596144,0.748370825401885,0.5875398082465926,0.03886636104418417,0.27643033620805413,5.054137705272979
0.4461615392728647,0.691383504609355,0.9874773345365406,0.29870729669672313,0.94866490472314,0.9378409113801757,0.7261588489035342,0.13616059994244822,0.37084739398131805,0.5428559638097245,6.086258297855824
0.07548733380022543,0.30627642726257387,0.7766525503382659,0.3353095549876577,0.12622655380516934,0.06790009739843483,0.28130343323625817,0.3563445654749179,0.7311543202239864,0.9822457198083141,4.038900556335804
0.5972172677000454,0.9799529831301936,0.3949467056694016,0.5705975219002511,0.40286664473264167,0.9225678103634785,0.8446788492568419,0.8243407444031916,0.27842697053944776,0.05765888400674124,5.873254381702235
0.9579668588110577,0.5910869752515494,0.5457560829168824,0.008265664708212994,0.6631963422811546,0.8181765945729463,0.8943129899195777,0.6166967514260542,0.9118972696846979,0.5374407770965728,6.544796306668705
0.9981400800497484,0.8426186538630925,0.45024212554773757,0.30746800557347775,0.5907917252670424,0.5208452167396902,0.9002573580447005,0.48108364804552994,0.6024081095657384,0.44603078605441304,6.139885708751171
0.5220182388056617,0.2680111189506944,0.7045942736759806,0.06139002962956952,0.9381659628382428,0.7888373955355406,0.36642202005911517,0.48728244241068275,0.0010103022307577092,0.015051552182485328,4.1527833363187305
0.6435878204645238,0.04059647617861206,0.586983754914374,0.4797184350229846,0.6358472742728203,0.506094740903877,0.5584633855411605,0.8087401837586348,0.7243731401874839,0.12017332339923825,5.104578534643709
0.8222789369980891,0.03835155235833421,0.7106369492175229,0.07306488327689453,0.41695683604149847,0.7661888785083883,0.03130039342401869,0.46144465575059834,0.29542263353039844,0.037334139475135086,3.6529798585808777
0.53484757959571,0.7040086333188649,0.879436289746035,0.6029227840958604,0.5435876442731894,0.09910243495190663,0.18005121863645535,0.4363180992385216,0.8824470873367714,0.714896635282872,5.577618406476187
0.2577293730366521,0.0711023762438261,0.053036596235170985,0.5486662396188705,0.43174908486749575,0.13296765977583902,0.7990096911541389,0.4114272323919471,0.7869927718589063,0.5828190976511508,4.075500122833997
0.20015815659381986,0.7491888888810498,0.4373609186890337,0.23011275389931296,0.8449802983830176,0.698868804101313,0.46241463446150954,0.6857681820239665,0.26507625925171063,0.3717871947084118,4.945716090993145
0.5174819759235612,0.5475735260951148,0.4710079713689692,0.2948081669211837,0.07391049723749077,0.5130295322852969,0.6917670016098113,0.19599375582004208,0.4164154963357629,0.20899528808230838,3.930983211679542
0.7356333263499137,0.2925598611494705,0.6307099679184414,0.5539855531797652,0.5251325379457473,0.1013811300777342,0.8224632285798087,0.3574511857729198,0.6851861535964253,0.07303768779950759,4.777540632369734
0.27135765864138606,0.8565213064314511,0.09392200143103568,0.6466358747240358,0.7180324200600545,0.6706709108343178,0.4557884118888582,0.11083263114341635,0.7251592945678487,0.5928701324239316,5.141790642146336
0.7667581406926568,0.48655677660579566,0.2650356128309309,0.5227174835895445,0.21458553785210976,0.5232029209130797,0.08742827047265,0.5867923123608851,0.1381320503383744,0.4891899337358073,4.080399039391835
0.7598797265680605,0.06547204955374786,0.6333172149281509,0.702136373383596,0.11719053965079884,0.0658303279991922,0.6029664422844869,0.7748787002428785,0.9353598302900161,0.8144772819879055,5.471508486888833
0.2509029465997029,0.36332200281342264,0.18238825437842343,0.9027924719883351,0.7097867867290962,0.8922736684581606,0.506061967348567,0.0749728938618256,0.6575514818381087,0.4457396022461424,4.9857920762617844
0.6541650971405125,0.44060421216982104,0.8543207563138528,0.9343140528061695,0.056734823388024824,0.4886022521492658,0.6913334603431975,0.5623434413762439,0.6646046986421926,0.22779188618177626,5.574814680511057
0.49601020386353567,0.23316028868217797,0.9583694328690033,0.46626754344399823,0.8144838463113847,0.6438151434614152,0.7456399982015594,0.8471364221211974,0.08624058291283698,0.0916818533392465,5.3828053152063555
0.33667499688004066,0.13825189715884711,0.08209935608738339,0.5804085034895616,0.0010984077069230436,0.19152450525956444,0.9724645955223027,0.5303852359098367,0.5004752614747172,0.5186043804857337,3.85198713997491
0.16130530017797928,0.042720522381285986,0.3416602953572757,0.9989407660179284,0.9487794940613126,0.16754523824294065,0.26561215496499346,0.6158041916385036,0.38737426148716425,0.3344410877947245,4.264183312124109
0.391873594353223,0.7699190001907041,0.5617251719799667,0.7117672563718324,0.16752130039899182,0.4048078080488273,0.1847000759466273,0.7824847451197218,0.20544248340371496,0.021304040312590478,4.2015454761262
0.9346960225596936,0.6047355361476704,0.03795566636884451,0.8033657290926429,0.4492100461232217,0.7775903703862722,0.941520920083668,0.9276094409077374,0.2885642102158247,0.6036471496318466,6.368895091517421
0.8537036800672698,0.31435122954670824,0.02889638150645102,0.5749809926771825,0.8159343538809334,0.528714080287511,0.8494236129911719,0.55129218295666,0.7518150285552705,0.9125545039908907,6.18166604646005
0.25500164774012213,0.6777486231182062,0.5858040544634788,0.27703723613011133,0.33040559265852,0.6999531658803861,0.16181238347997162,0.13818242187164742,0.8931829184851354,0.3006431345481898,4.319771178375769
0.3207732185163238,0.4130845942711652,0.6868922531826867,0.18603642338323734,0.9627675441540651,0.7108178466854148,0.14939939964555193,0.13340760347417724,0.7438244723979148,0.8904736382739982,5.197476993984535
0.6851745546027258,0.5376581081851443,0.334215910293134,0.4706180355586159,0.9895455392339102,0.5816784551157432,0.4380753790092574,0.38470204834446486,0.8662961352960996,0.1553047314355559,5.443268897074652
0.07523104172043926,0.36075850546536925,0.26163964692771013,0.7488680973519384,0.15966050385309227,0.3569113188734325,0.6452963670778111,0.6777709513979345,0.45723770747888726,0.07403715519799348,3.817411295344608
0.48924288844742814,0.2979325621462643,0.04541952460619769,0.06527551203537751,0.5694048552828335,0.3642059169365449,0.911553478939482,0.9849352099481047,0.3730708324605292,0.796965022214611,4.898005803017373
0.8802331678311758,0.4210998447823242,0.44365011279233724,0.08856454257808488,0.3355943553569203,0.534262617492959,0.7886097674710786,0.24772263901494218,0.02618987416245555,0.563466962639435,4.329393884121712
0.9875823686589094,0.7814812108065687,0.4889293104878243,0.8903305486224122,0.093929763750498,0.4228228786339939,0.7828575217929526,0.7470595389622503,0.16697262304106986,0.613069480448587,5.975035245205066
0.8691940929379285,0.922803491004603,0.09900029151570533,0.7833771476754833,0.04377362329738144,0.6405460773622585,0.03231012764067098,0.7200536410321582,0.27617773678615753,0.15565830297995442,4.542894532232301
0.3339592677365859,0.4246690441571057,0.4213639490474087,0.08165895635528553,0.5981049417659515,0.39214616708193606,0.8355920264527195,0.6844575686567714,0.3906781056773143,0.17095772194211944,4.333587748873198
0.02710660186713021,0.4802973050723447,0.5714402526164306,0.44614537079305905,0.7224494760361059,0.36690148721904015,0.8361467598503922,0.13501672778187135,0.4681934933234939,0.6601499154771732,4.713847390037041
0.4795415173776515,0.33982289097622587,0.4681187620722981,0.12501097432475816,0.06671402661851811,0.5149695967373242,0.6711440904870666,0.022353353588948965,0.9762884714870941,0.2727799066440809,3.9367435903139665
0.03130401657465176,0.10119487526365067,0.5477219502730623,0.4328240703699766,0.7091333461400856,0.8399829441931171,0.23841899927022658,0.6083312917053992,0.8781060405340197,0.8899093082272911,5.276926842551481
0.6452734103826675,0.0038524162069561996,0.535293081023433,0.8382951268192204,0.5377277301941277,0.6042388605921306,0.7293370272121819,0.3417047924731228,0.6081160190640323,0.056227478913359,4.9000659428812305
0.22672313576169634,0.256462347503834,0.9266184001894485,0.94250301149066,0.8193685998917142,0.12016129708910572,0.7699382322716646,0.907078561813583,0.18458995323732708,0.7558363757076526,5.909279914956686
0.5983788127688494,0.44428778943352465,0.03156598345906636,0.10364539275481699,0.09469071744273738,0.9131400308118512,0.651171090847263,0.8324490109475389,0.5172879766474274,0.8337674055494392,5.020384210662515
0.343572735375126,0.5848240671872633,0.8336176116497875,0.2639292678183631,0.28781079692160894,0.5194178424830512,0.13839692582637086,0.11883813247563557,0.5972605089774141,0.8393465009418393,4.527014389656459
0.7613603778737531,0.5421388854184002,0.6236543655507606,0.49548386356612406,0.6072013606302477,0.26462764271393,0.9601824394209674,0.8410444854407556,0.8258784153005864,0.676532014408481,6.598103850324007
0.3171487999413669,0.9123989573586858,0.3058897087442818,0.9627920626319493,0.8157272323121496,0.8183773150110656,0.5400380646276467,0.7513807627687991,0.2836742730798796,0.5362345656541511,6.243661742129975
0.5388711173457585,0.9835261200453387,0.9030363761734188,0.993221558949887,0.7674198761889465,0.44693872547895175,0.42378368435017777,0.46912715461910204,0.5621237133847289,0.9346841290711444,7.022732455607454
0.22487705096522204,0.169173917756144,0.9815841854432219,0.044405765541141395,0.8544758210375684,0.6614726485600378,0.7163789357977938,0.1230744955178823,0.8239267248227163,0.9778947590670996,5.577264304508828
0.7855863577205543,0.7094910457464958,0.31292206592074356,0.8999698914065462,0.5683699930419986,0.6910409493846573,0.46772802364842436,0.5626711122935943,0.10613929100053998,0.34165972703563274,5.445578457199187
0.581088360976315,0.5863845263261411,0.4362445244625751,0.23223281875825608,0.9357401036904294,0.5956209540711582,0.5928448350980086,0.8911067384127932,0.31433487586492725,0.23729720959625866,5.402894947256862
0.6509145893590779,0.853099172252026,0.5884726449656195,0.17955573502010136,0.7531022844825439,0.38304783112075835,0.12369911878466289,0.7347614824349273,0.7021912621941029,0.4725612316484349,5.4414053522622545
0.5064064371214102,0.5003515785616721,0.5246337659936295,0.30308174905737706,0.13076633719951025,0.583138437502607,0.11928250724904399,0.47404800935682434,0.9444491278144539,0.010922724551869156,4.097080674408398
0.10925425167110214,0.08107932023087228,0.12175117997873763,0.5752801455280803,0.6147606792847796,0.003265230982410827,0.22728246579660405,0.5123092457221695,0.1380562773831453,0.6856714907446059,3.0687102873225074
0.10536347904283638,0.13771203542245614,0.21548521180891111,0.955755086515302,0.5729166797890803,0.054367931664947244,0.5196199769868319,0.8381266711206399,0.20509812365215263,0.11469190428314102,3.7191371002862983
0.46981913691013244,0.030736865993966078,0.8028944203268353,0.8646171653756203,0.37649552981740997,0.7083450511411056,0.7934749006706467,0.87513613797299,0.08477593963769114,0.8513236729560036,5.857618820802401
0.837191017566588,0.18010096050191537,0.05414655649384148,0.12085645952521451,0.854669117143788,0.4895679165307911,0.9054524007802717,0.517907632111485,0.8428455889188364,0.275676457538616,5.078414107111348
0.9117306116797785,0.3072843106599511,0.30940523464229297,0.12356160146208195,0.9758334454426169,0.30779626193951193,0.736144057674368,0.8203392051856369,0.22337346729843177,0.2889470870273496,5.004415283012019
0.5330250746894822,0.9432216700958054,0.3824185243951973,0.8480208844547418,0.8840253582320037,0.9110150842262021,0.8168039782057372,0.5670496542703908,0.5260962667182999,0.8160803038498774,7.227756799137738
0.6032040694375346,0.20532774323862235,0.59853571064709,0.29816434245175905,0.1472382408040952,0.07648468139262588,0.38465918187063153,0.16234637352052672,0.2728175179220633,0.0399318006016548,2.7887096618866036
0.3309566276806737,0.44708829401694794,0.9818851931896461,0.37481261624358153,0.5882492430369146,0.8075055311028562,0.6052904095493088,0.18846582222700692,0.09160793553869462,0.20151387894845607,4.617375551534087
0.1399846021295208,0.48541522695932215,0.11919157116408197,0.8377696491659107,0.053473175952685525,0.2551475690291266,0.5596082847841665,0.7565041299842332,0.7063185488839119,0.7921505386819993,4.705563296734958
0.33216016922010017,0.7495834822762448,0.7223531890214989,0.24215214330073476,0.6930640012745163,0.2633656925071839,0.2195029324688157,0.5817216066762053,0.7145861903455822,0.30655913849417804,4.8250485455850605
0.7107366070126304,0.8498562738023304,0.5883322022182815,0.9539334109205498,0.307497384191596,0.27179692576949854,0.5677633275474078,0.14058663915267788,0.7207718793186735,0.5981364123826177,5.709411062316264
0.5237234969188541,0.7258611196274362,0.35303725565952326,0.20709226556809845,0.6807793590452267,0.5093479938363562,0.5558703542750703,0.3504102158775968,0.9756292050171691,0.053010351295161295,4.934761617120492
0.6003946375529744,0.09744868878366564,0.20719626375774114,0.6539093336279909,0.7360789503483598,0.9423060400586583,0.7810288249768804,0.30853953792681776,0.34634576306475107,0.46612221043776125,5.139370250535601
0.13398735305222442,0.8911639848812315,0.898156398124374,0.6737420028201029,0.8512506746636175,0.5247865126898326,0.38447563667921425,0.6381083672943088,0.2589825884699978,0.8442673923782659,6.0989209110531695
0.44965896240968706,0.6193178640661338,0.0019173045327424143,0.28721711362315727,0.15003234286757505,0.36266589778726843,0.5533930651420694,0.524225532509654,0.8025296475968101,0.23138218367120245,3.9823399142062996
0.7763579138817968,0.666498605534549,0.10422659026602898,0.3654967851441503,0.4095280000347252,0.32530328362360483,0.19256451500597482,0.03403009705137372,0.6000713772767199,0.44617786322633546,3.920255031045259
0.29952122647480406,0.35725306470591855,0.37966606332915087,0.495571162403564,0.7284844856836953,0.5262451216966465,0.706532101423517,0.8693525092073773,0.37845133942008635,0.5039913621939385,5.245068436538698
0.12687043982016621,0.8757448217097521,0.02348278953451166,0.29076424395804823,0.7981302155453711,0.6089926071666826,0.1001379920887584,0.18373178388460765,0.9922379238471234,0.2778932143177212,4.277986031872743
0.7269499880574024,0.7461433371321712,0.9247613304386125,0.3998863821557921,0.021418195193162348,0.23104712718420306,0.6746105453727514,0.9514143576542412,0.34421288231417546,0.37798572415503906,5.398429869657551
0.45830582403232656,0.915014846224285,0.08925916141214729,0.20593965018053473,0.653053200819729,0.05850539111245523,0.7417068154965162,0.5532464419960956,0.5582132132518075,0.18473950170648457,4.417984046232382
0.2538329816427106,0.8644064414416569,0.7317822957693927,0.7045159969178592,0.5595886326068102,0.35851874043005727,0.2331077526859484,0.8721142915553005,0.8629104385917166,0.7546067937679318,6.195384365409385
0.12904328647783891,0.6492261923444445,0.7856014601233281,0.1985219525834161,0.6431246075244657,0.8344612290328615,0.16111556554931405,0.14877422761095482,0.5391039107900624,0.7968239842615656,4.885796416298251
0.7685232884121509,0.05978420832236375,0.3718997984445994,0.8715945903876273,0.6070732950133223,0.20780014853951478,0.6296035938224441,0.9541285444638302,0.35732555741543537,0.3749685638258935,5.202701588647181
0.873077045660561,0.20122331078994626,0.3751969442219649,0.44372179400602374,0.2687135467595412,0.16227868969144388,0.92885193441115,0.8078252259991323,0.9617751897869911,0.08080176141450246,5.103465442741257
0.1405436043959034,0.3220038614502848,0.2887793215897283,0.3686601147234788,0.5824059916853851,0.044005059046033135,0.7380216340245729,0.8662928886466057,0.8384513032626684,0.3130826078616473,4.502246386686307
0.8609453931602531,0.8582177436096926,0.3707563639079705,0.5474719338570792,0.3214894703152267,0.7856249061076654,0.7784951031304813,0.46710198495854516,0.8423209572301235,0.2847085791534022,6.117132435430439
0.967681411764477,0.15811891122557553,0.9573253295055867,0.13565468968003314,0.7575963942967943,0.8735987778633776,0.07901897104051492,0.6405432515814657,0.11486304831557448,0.48764209588312213,5.172042881156521
0.4703754773096157,0.4883543926648045,0.16813398103358435,0.2799029801129519,0.7642779911886015,0.6152490086495258,0.46871992264615503,0.8610416931136269,0.9080574377102566,0.7542262377022405,5.778339122131363
0.22506706776930951,0.738988917510075,0.4120859626791472,0.5556997317986578,0.49275454906670735,0.7381665226765097,0.9450457054987889,0.31793528669675575,0.6699922253923748,0.7943242244612637,5.89006019354959
0.7386073228496597,0.04337748951640563,0.2494003974003285,0.06864976260180355,0.9101991902197654,0.6559737060783778,0.6188559282499579,0.2801630246496748,0.9544416527466847,0.37850116131699085,4.898169635629649
0.17802708565901804,0.5708485913827718,0.7947595903516245,0.2530435490802049,0.2694691750993843,0.19894336077631825,0.45864056809259635,0.5265247859653799,0.38830488639925453,0.34592121705796475,3.984482809864517
0.09636128147080902,0.888612600281591,0.12564417166176578,0.48178217708986515,0.48048353760246443,0.9451177135749548,0.234334201240889,0.3775478588790997,0.6649005312200867,0.2754326189061034,4.570216691927629
0.5952030373160118,0.1686011931836503,0.9038029215906518,0.42011494566704366,0.8392931489531197,0.574569282593722,0.042049118129114826,0.6298387294878318,0.8905327923774501,0.5331639538792009,5.597169123177797
0.12628365442193812,0.07772937250228218,0.8417054390932283,0.4157654011560289,0.5715111733193714,0.01608900441090555,0.8461272694604576,0.2698706676577396,0.7737834894433935,0.6766337329842382,4.615499204449583
0.5734614507566032,0.688355520476854,0.17377118261933455,0.18852588482024413,0.56050073258509,0.42633778088590424,0.34671694813054266,0.4731452573352225,0.18523018045248074,0.9512052395701802,4.567250177632456
0.901406932392083,0.00441965234825592,0.5732007761187732,0.40721136131827484,0.363649469954452,0.4239655277735307,0.3194819416537543,0.3633582542726612,0.4428129022160465,0.6297944842969772,4.4293013023448085
